,Objective,Time,Ratio
0,-42844852.5952055,42,0.9999999999995176
1,-42844852.595200874,43,0.9999999999994096
2,-42844852.59520281,35,0.9999999999994549
3,-42844852.59519719,39,0.9999999999993238
4,-42844826.2210383,47,0.9999993844257531
5,-42844852.59521173,43,0.9999999999996629
6,-42844852.59520241,47,0.9999999999994454
7,-42844852.59520931,43,0.9999999999996064
8,-42844852.595193535,49,0.9999999999992384
9,-42844852.595213786,49,0.999999999999711
10,-42844852.59520564,33,0.9999999999995209
11,-42844852.59520354,37,0.9999999999994719
12,-42844852.59521249,45,0.9999999999996807
13,-42844852.59520228,29,0.9999999999994424
14,-42844852.59521189,44,0.9999999999996668
15,-42844852.59520657,40,0.9999999999995427
16,-42844852.59521086,51,0.9999999999996426
17,-42844852.59521204,43,0.9999999999996703
18,-42844852.59521782,50,0.999999999999805
19,-42844852.59520477,36,0.9999999999995006
20,-42844852.595214084,43,0.9999999999997179
21,-42844852.59520243,39,0.999999999999446
22,-42844852.5952074,39,0.9999999999995619
23,-42844852.595213965,43,0.9999999999997151
24,-42844852.59521349,32,0.999999999999704
25,-42844852.59520653,33,0.9999999999995416
26,-42844852.59520328,28,0.9999999999994658
27,-42844852.59519909,46,0.9999999999993681
28,-42844852.595206894,43,0.9999999999995501
29,-42844852.595212355,51,0.9999999999996776
30,-42844852.59520566,39,0.9999999999995213
31,-42844852.59521297,42,0.999999999999692
32,-42844852.5952121,44,0.9999999999996717
33,-42844852.595214285,40,0.9999999999997227
34,-42844852.59521708,36,0.9999999999997878
35,-42844852.59520657,39,0.9999999999995427
36,-42844852.59520285,26,0.9999999999994557
37,-42844852.59520081,36,0.999999999999408
38,-42844852.59519963,39,0.9999999999993806
39,-42844852.59521833,36,0.999999999999817
40,-42844852.595199786,32,0.9999999999993843
41,-42844852.59520981,40,0.9999999999996181
42,-42844852.59520257,43,0.9999999999994492
43,-42844852.59521024,47,0.9999999999996282
44,-42844852.5952133,36,0.9999999999996997
45,-42844852.59520309,47,0.9999999999994613
46,-42844852.5952049,44,0.9999999999995035
47,-42844852.595205694,43,0.9999999999995222
48,-42844852.595207654,44,0.9999999999995679
49,-42844852.5952042,37,0.9999999999994872
50,-42844852.59521361,26,0.9999999999997068
51,-42844852.59521558,45,0.9999999999997529
52,-42844852.59520798,37,0.9999999999995756
53,-42844852.595212914,26,0.9999999999996907
54,-42844852.595219195,45,0.9999999999998372
55,-42844852.59520091,38,0.9999999999994105
56,-42844852.59520144,30,0.9999999999994228
57,-42844852.59521041,37,0.9999999999996322
58,-42844852.59522617,44,1.0
59,-42844852.59521208,43,0.9999999999996712
60,-42844852.59521366,44,0.999999999999708
61,-42844852.59521628,37,0.9999999999997692
62,-42844852.595214814,47,0.999999999999735
63,-42844852.595208555,43,0.9999999999995889
64,-42844852.59520284,50,0.9999999999994555
65,-42844852.59520904,40,0.9999999999996002
66,-42844852.595209055,43,0.9999999999996005
67,-42844852.59520907,47,0.9999999999996009
68,-42844852.59522093,47,0.9999999999998778
69,-42844852.59521011,43,0.9999999999996253
70,-42844852.595205605,32,0.99999999999952
71,-42844852.595194906,43,0.9999999999992704
72,-42844852.59521076,40,0.9999999999996404
73,-42844852.595203824,40,0.9999999999994785
74,-42844852.59520444,46,0.999999999999493
75,-42844852.595209904,39,0.9999999999996204
76,-42844852.5952149,43,0.9999999999997371
77,-42844852.59520149,43,0.999999999999424
78,-42844852.59520921,39,0.9999999999996042
79,-42844852.59522245,39,0.9999999999999132
80,-42844852.59520316,43,0.999999999999463
81,-42844852.59520717,39,0.9999999999995566
82,-42844852.595204316,43,0.99999999999949
83,-42844852.595190436,46,0.999999999999166
84,-42844852.59521327,43,0.999999999999699
85,-42844852.59521268,49,0.9999999999996853
86,-42844852.5952084,39,0.9999999999995852
87,-42844852.595209904,40,0.9999999999996204
88,-42844852.59520905,43,0.9999999999996004
89,-42844852.595203415,43,0.9999999999994689
90,-42844852.59520839,39,0.9999999999995851
91,-42844852.59520438,47,0.9999999999994915
92,-42844852.59520467,43,0.9999999999994983
93,-42844852.595197834,43,0.9999999999993386
94,-42844852.59521599,32,0.9999999999997624
95,-42844852.59520487,41,0.9999999999995028
96,-42844852.595203646,37,0.9999999999994743
97,-42844852.59520389,28,0.9999999999994801
98,-42844852.59520451,29,0.9999999999994945
99,-42844852.595203765,26,0.9999999999994771
